ID_Transacao,Data,Valor_Compra,Industria,Tipo_Compra,Qtd_Parcelas,Wallet,Cliente_ID,ID_Cartao,Input_Mode,Input_Mode_Code,Crossborder,Contactless,Autorizado
264,2025-05-15 17:15:17,730.1,Saúde,CP,,,3413,96106801,Chip,54,,1.0,Sim
265,2023-12-07 05:29:11,379.38,Varejo,CP,,,3720,15344512,PayPass,51,,,Sim
266,2025-03-09 09:42:52,400.72,Entretenimento,CP,,Apple Pay,4268,84947770,PayPass,51,,,Sim
267,2023-11-19 18:35:38,298.3,Varejo,CP,2.0,,7224,87169304,Chip,54,,1.0,Sim
268,2023-06-17 23:49:11,326.39,Varejo,CNP,,,6048,27005895,MasterPass,39,0.0,,Sim
269,2023-08-30 03:12:09,176.06,Varejo,CP,11.0,,5032,12647385,Chip,54,,,Sim
270,2025-09-08 12:54:47,1034.77,Tecnologia,CP,3.0,,7284,86392283,Swiped,59,,,Sim
271,2025-10-06 20:34:11,447.64,Saúde,CNP,,,8822,33440576,Recurring,36,1.0,,Sim
272,2025-03-05 21:28:21,772.09,Alimentação,CP,3.0,,8655,72965095,Swiped,59,,,Sim
273,2025-03-22 06:57:17,925.26,Alimentação,CNP,,,8721,89869327,eCommerce,38,,,Sim
274,2025-03-05 16:43:44,1042.66,Saúde,CP,,,9494,80198147,Swiped,59,,,Sim
275,2025-03-08 20:53:06,331.6,Varejo,CNP,,,9626,33060266,Phone Order,35,,,Sim
276,2025-05-23 19:11:30,544.5,Entretenimento,CP,,,9044,18448281,PayPass,51,,0.0,Sim
277,2023-06-18 16:50:08,489.91,Tecnologia,CP,,,2527,97914706,PayPass,51,,,Sim
278,2025-02-27 23:50:14,1034.74,Varejo,CP,,Apple Pay,3058,36245657,Chip,54,,,Sim
279,2025-06-10 08:50:40,665.04,Alimentação,CP,7.0,,7533,93920174,Chip,54,,,Sim
280,2023-09-15 08:04:02,373.34,Entretenimento,CNP,,,6024,35272797,eCommerce,38,,,Sim
281,2025-05-27 18:56:32,756.15,Alimentação,CP,,,9227,65761546,PayPass,51,,0.0,Sim
282,2025-11-22 18:06:00,690.51,Varejo,CP,,,4845,54355096,PayPass,51,,,Sim
283,2023-12-07 04:36:46,1048.43,Educação,CP,,,1204,17066279,PayPass,51,,,Sim
284,2023-04-17 13:14:58,247.86,Tecnologia,CP,,Samsung Pay,5984,87598710,Chip,54,,,Sim
285,2023-10-24 07:27:21,527.26,Varejo,CP,12.0,,5377,13962472,Chip,54,,,Sim
286,2023-04-09 16:33:13,878.83,Varejo,CP,,,9907,48607717,Chip,54,,,Sim
287,2025-03-15 23:55:29,638.87,Varejo,CP,,,6952,17060274,Swiped,59,,,Sim
288,2023-06-07 13:13:07,654.62,Varejo,CP,,Google Pay,3271,62473224,PayPass,51,,0.0,Sim
289,2023-12-06 15:37:36,483.6,Alimentação,CP,7.0,,5483,15375642,Chip,54,,,Sim
290,2023-11-01 21:33:35,497.6,Entretenimento,CP,6.0,,9303,25120330,Swiped,59,,1.0,Sim
291,2025-02-26 14:28:33,1030.3,Varejo,CP,11.0,,3532,73732388,PayPass,51,,,Sim
292,2025-01-20 01:48:30,309.38,Tecnologia,CP,,,4466,74080861,PayPass,51,,,Sim
293,2025-12-04 04:50:20,958.59,Entretenimento,CP,,,6933,47197086,PayPass,51,,0.0,Sim
294,2025-09-21 05:04:22,905.89,Educação,CP,,,4296,89806387,PayPass,51,,,Sim
295,2025-06-19 00:33:59,124.45,Varejo,CP,3.0,,4774,76322136,Chip,54,,,Sim
296,2025-06-15 05:02:32,45.06,Tecnologia,CNP,,,1146,18160108,MasterPass,39,,,Sim
297,2025-12-13 16:26:58,165.48,Alimentação,CP,3.0,Google Pay,6583,46496229,Swiped,59,,,Sim
298,2025-07-09 16:26:07,600.85,Alimentação,CP,,,2381,99848162,PayPass,51,,,Sim
299,2025-02-09 20:39:01,637.29,Saúde,CNP,,,8894,39599006,eCommerce,38,,,Sim
300,2025-05-06 08:15:59,475.46,Alimentação,CP,,,3195,62801967,Chip,54,,,Sim
301,2025-07-24 10:51:06,1046.31,Saúde,CP,,,9760,65565072,Swiped,59,,1.0,Sim
302,2025-10-13 02:24:33,128.63,Entretenimento,CP,,,5546,19132877,Swiped,59,,0.0,Sim
303,2025-05-04 09:46:44,541.97,Saúde,CNP,,,5439,58892511,Phone Order,35,,,Sim
304,2025-01-18 23:27:32,756.74,Tecnologia,CP,5.0,,1624,66979589,Chip,54,,1.0,Sim
305,2023-10-09 05:49:08,1056.85,Entretenimento,CP,6.0,,1586,18639611,PayPass,51,,,Sim
306,2025-11-11 13:42:12,679.92,Alimentação,CP,,,3384,13625220,PayPass,51,,,Sim
307,2025-02-16 00:29:33,723.54,Entretenimento,CNP,,,5003,35775427,MasterPass,39,,,Sim
308,2023-12-19 07:37:25,1135.53,Entretenimento,CP,5.0,,3836,62564068,PayPass,51,,0.0,Sim
309,2025-12-13 20:31:41,849.62,Varejo,CP,1.0,Google Pay,9260,65152431,PayPass,51,,,Sim
310,2023-12-18 08:45:29,555.0,Tecnologia,CP,,,9292,94598455,Swiped,59,,,Sim
311,2025-01-22 17:57:19,990.23,Entretenimento,CP,,,7481,81700553,Chip,54,,,Sim
312,2025-01-18 17:32:16,875.4,Entretenimento,CP,,,1640,39782588,Chip,54,,,Sim
313,2025-07-17 08:25:30,464.6,Varejo,CP,,,8138,31281006,PayPass,51,,,Sim
314,2023-01-19 20:47:40,328.7,Tecnologia,CNP,,,7297,62236083,eCommerce,38,,,Sim
315,2025-04-03 16:05:41,59.8,Entretenimento,CNP,,,6203,53916151,eCommerce,38,,,Sim
316,2023-12-19 21:51:00,248.64,Alimentação,CP,,,4150,57960751,Swiped,59,,1.0,Sim
317,2025-07-28 09:11:11,234.31,Educação,CNP,,,8764,51712775,Mail Order,32,,,Sim
318,2023-01-13 12:55:49,637.89,Varejo,CP,,,9175,26930866,Swiped,59,,,Sim
319,2025-01-24 12:52:55,445.04,Tecnologia,CNP,,,9567,73710661,Recurring,36,,,Sim
320,2023-04-13 11:44:02,819.82,Varejo,CP,,,1149,55998909,Swiped,59,,,Sim
321,2023-09-28 08:13:26,277.33,Varejo,CP,9.0,,9095,78312917,PayPass,51,,,Sim
322,2025-02-04 09:51:05,588.61,Varejo,CP,2.0,,9099,84511573,Swiped,59,,,Sim
323,2025-09-27 17:18:59,150.97,Tecnologia,CP,,,7978,62713467,Chip,54,,,Sim
324,2025-11-23 11:44:47,502.09,Varejo,CP,,,9665,49117018,PayPass,51,,0.0,Sim
325,2025-05-19 19:28:05,104.19,Alimentação,CP,3.0,,7489,93462574,Swiped,59,,1.0,Sim
326,2025-05-29 19:41:36,785.36,Tecnologia,CNP,,,7724,51683126,Phone Order,35,,,Sim
327,2025-05-11 05:51:02,418.38,Alimentação,CNP,,,9987,55142076,Mail Order,32,,,Sim
328,2023-11-26 11:44:09,1142.82,Varejo,CP,,,1138,28181268,Swiped,59,,,Sim
329,2023-12-27 18:06:26,956.4,Varejo,CP,8.0,,1640,40952874,Swiped,59,,,Sim
330,2025-06-01 13:56:40,837.77,Varejo,CP,,,1966,92608108,PayPass,51,,1.0,Sim
331,2023-12-30 19:33:55,1192.97,Tecnologia,CNP,,,9898,20323629,MasterPass,39,0.0,,Sim
332,2025-06-15 18:06:07,1181.35,Varejo,CP,6.0,,7381,16806640,PayPass,51,,1.0,Sim
333,2025-06-27 23:47:00,216.79,Alimentação,CP,7.0,,2329,63227912,Swiped,59,,,Sim
334,2023-04-16 17:11:48,742.42,Varejo,CNP,,,5483,87122901,Recurring,36,,,Sim
335,2023-03-18 14:47:24,513.37,Varejo,CP,,Google Pay,3699,21040882,PayPass,51,,,Sim
336,2025-05-12 23:30:32,966.77,Varejo,CNP,,,2305,61292792,Mail Order,32,,,Sim
337,2025-03-20 03:51:33,103.45,Tecnologia,CP,11.0,Google Pay,4048,67523463,Swiped,59,,,Sim
338,2023-01-20 14:12:17,344.95,Varejo,CP,,Google Pay,5737,59184866,Chip,54,,0.0,Sim
339,2025-10-03 21:38:56,826.42,Varejo,CP,10.0,,2371,48186588,Chip,54,,,Sim
340,2025-11-28 01:13:20,129.3,Entretenimento,CP,12.0,Apple Pay,4828,49264947,Chip,54,,,Sim
341,2025-04-06 18:20:57,950.35,Varejo,CP,9.0,,3818,13547053,Chip,54,,,Sim
342,2025-01-29 16:35:19,376.62,Educação,CP,2.0,Apple Pay,1184,56540413,Swiped,59,,,Sim
343,2023-08-20 17:24:31,633.03,Varejo,CNP,,,3604,84494283,Phone Order,35,,,Sim
344,2023-06-03 05:53:26,88.56,Varejo,CP,,,4146,20094373,Chip,54,,,Sim
345,2023-11-18 20:24:58,212.49,Varejo,CP,9.0,,1668,26227918,Swiped,59,,0.0,Sim
346,2023-06-26 10:41:51,338.29,Varejo,CP,,Google Pay,8661,59445733,Chip,54,,0.0,Sim
347,2023-06-03 09:12:59,1106.86,Tecnologia,CNP,,,9367,72266639,Phone Order,35,,,Sim
348,2023-12-05 16:13:00,952.37,Alimentação,CNP,,,1586,18639611,eCommerce,38,,,Sim
349,2023-04-29 11:47:07,96.06,Tecnologia,CP,,,4605,15922372,Chip,54,,,Sim
350,2025-06-24 20:52:39,637.49,Alimentação,CP,10.0,,2247,88489806,Swiped,59,,,Não
351,2025-02-07 05:45:51,593.78,Tecnologia,CNP,,,4941,11319434,Phone Order,35,,,Sim
352,2025-08-18 14:29:20,985.03,Educação,CP,8.0,,9967,16895138,PayPass,51,,,Sim
353,2025-05-20 20:29:28,21.54,Varejo,CNP,,,9607,61544094,Mail Order,32,,,Sim
354,2025-06-01 15:54:30,119.98,Varejo,CP,,,7303,16062454,Chip,54,,,Sim
355,2025-01-09 04:02:09,82.04,Tecnologia,CP,,,7151,56304189,Chip,54,,,Sim
356,2023-03-10 12:48:01,162.31,Saúde,CNP,,,4758,35610441,Phone Order,35,,,Sim
357,2025-03-02 23:12:28,884.0,Entretenimento,CNP,,,3800,88892549,MasterPass,39,0.0,,Sim
358,2023-01-19 23:08:17,299.77,Varejo,CNP,,,8896,83060336,MasterPass,39,,,Sim
359,2023-07-04 15:08:36,472.57,Tecnologia,CP,,,4716,56491773,PayPass,51,,,Sim
360,2023-12-28 19:15:08,675.8,Varejo,CP,,,4928,96313857,Swiped,59,,,Sim
361,2023-12-27 16:54:45,726.86,Varejo,CNP,,,1097,11820637,Recurring,36,,,Sim
362,2023-02-10 10:47:25,391.29,Varejo,CNP,,,6024,35272797,eCommerce,38,,,Sim
363,2025-05-13 21:30:56,633.66,Alimentação,CP,,Google Pay,6448,37652583,Chip,54,,,Sim
364,2025-05-14 19:41:55,1129.87,Tecnologia,CNP,,,4253,23604376,eCommerce,38,,,Sim
365,2025-02-23 03:37:00,796.87,Alimentação,CP,5.0,,3089,53310105,Swiped,59,,1.0,Sim
366,2025-09-06 13:37:49,139.86,Alimentação,CP,6.0,,6743,40004837,Swiped,59,,,Sim
367,2025-04-27 14:11:55,451.25,Alimentação,CP,,Google Pay,2184,63321501,Chip,54,,0.0,Sim
368,2023-06-18 04:41:58,593.29,Alimentação,CP,7.0,,7094,64786800,PayPass,51,,,Sim
369,2025-01-23 00:40:09,207.55,Saúde,CP,,Google Pay,5276,61759678,PayPass,51,,,Sim
370,2023-10-19 23:28:56,760.29,Tecnologia,CP,,,9967,16895138,Chip,54,,,Sim
371,2025-05-29 07:54:41,445.61,Educação,CP,3.0,,5689,28621266,PayPass,51,,1.0,Sim
372,2025-07-13 17:21:19,521.27,Saúde,CNP,,,4435,50523387,Recurring,36,,,Sim
373,2025-01-01 17:32:18,76.74,Alimentação,CP,7.0,,8661,59445733,Swiped,59,,,Sim
374,2025-01-29 23:13:25,1061.3,Entretenimento,CP,,,7533,93260168,PayPass,51,,,Sim
375,2023-09-28 11:17:36,857.79,Saúde,CP,,,4187,30417294,Swiped,59,,,Sim
376,2025-02-26 06:57:35,1124.32,Tecnologia,CNP,,,6448,37652583,eCommerce,38,,,Sim
377,2025-06-04 05:10:11,818.64,Alimentação,CP,,,9541,20679030,Chip,54,,,Sim
378,2023-05-25 04:34:34,132.79,Alimentação,CP,,,3926,14864092,PayPass,51,,0.0,Sim
379,2025-09-05 18:07:07,719.34,Varejo,CP,,,9586,24749179,Swiped,59,,,Sim
380,2025-01-20 17:18:41,323.3,Alimentação,CP,,,3337,59614307,Chip,54,,,Sim
381,2023-10-27 04:21:26,1033.13,Tecnologia,CP,6.0,,8166,93661265,Chip,54,,,Sim
382,2025-02-13 00:31:49,32.01,Educação,CP,,,3149,49004904,Chip,54,,,Sim
383,2025-01-03 09:52:34,850.4,Alimentação,CP,4.0,,5597,20453897,Chip,54,,,Sim
384,2025-08-30 12:07:40,233.07,Varejo,CNP,,,5848,63138451,Mail Order,32,0.0,,Sim
385,2025-04-08 10:52:13,190.34,Entretenimento,CP,7.0,,8894,36170052,Swiped,59,,,Sim
386,2025-10-30 07:04:24,253.97,Alimentação,CP,11.0,,2724,15268017,PayPass,51,,,Sim
387,2025-10-04 17:10:26,575.65,Varejo,CP,,Samsung Pay,6844,63354194,Swiped,59,,1.0,Sim
388,2025-09-29 00:05:20,723.66,Alimentação,CNP,,,8144,13659584,Recurring,36,0.0,,Sim
389,2025-08-13 12:26:13,61.6,Alimentação,CP,6.0,Google Pay,9674,15220054,Swiped,59,,,Sim
390,2023-09-21 11:07:16,772.23,Saúde,CP,,,7632,65321780,Chip,54,,0.0,Sim
391,2025-08-06 03:01:00,574.03,Tecnologia,CP,9.0,,9508,25145372,Swiped,59,,,Sim
392,2023-02-07 15:37:55,888.15,Varejo,CP,,,1376,50442509,PayPass,51,,1.0,Sim
393,2025-05-27 08:08:13,265.87,Saúde,CNP,,,5454,48105448,eCommerce,38,,,Sim
394,2023-10-26 12:12:58,976.63,Saúde,CNP,,,1031,36437111,Recurring,36,,,Sim
395,2025-03-09 18:29:21,633.97,Tecnologia,CP,11.0,,5468,71940595,Swiped,59,,,Sim
396,2025-03-24 08:28:38,583.57,Tecnologia,CNP,,,3680,48199079,Phone Order,35,,,Sim
397,2025-08-06 13:03:15,493.69,Varejo,CP,,,2471,94467455,Chip,54,,,Sim
398,2023-03-25 19:59:04,1175.9,Varejo,CNP,,,7809,30493022,Mail Order,32,,,Sim
399,2025-08-21 13:45:41,598.15,Alimentação,CP,,,1636,76765144,PayPass,51,,,Sim
400,2025-04-17 18:29:38,182.65,Alimentação,CP,,,4204,68669506,Swiped,59,,,Sim
401,2025-05-30 18:35:00,292.97,Varejo,CP,1.0,Samsung Pay,9095,77994779,Swiped,59,,0.0,Sim
402,2023-08-06 12:31:02,521.25,Varejo,CP,,,9648,82674620,Swiped,59,,,Sim
403,2025-02-01 01:09:20,849.19,Alimentação,CNP,,,1966,92608108,Phone Order,35,,,Sim
404,2025-03-05 10:00:00,335.97,Varejo,CP,12.0,,3492,43006075,Swiped,59,,0.0,Sim
405,2025-07-19 15:14:17,711.4,Educação,CP,,,3801,46255899,Swiped,59,,0.0,Sim
406,2023-06-27 08:37:43,486.69,Alimentação,CP,1.0,,2184,97667143,PayPass,51,,,Sim
407,2023-11-05 20:24:09,1125.21,Varejo,CP,,,4928,96313857,Chip,54,,0.0,Sim
408,2023-12-21 14:15:56,258.66,Varejo,CP,,Samsung Pay,1394,50226371,Swiped,59,,,Sim
409,2025-03-29 03:59:53,1194.59,Saúde,CP,,,9717,13547214,PayPass,51,,,Sim
410,2025-06-22 00:16:27,166.25,Varejo,CP,,,8430,65780144,PayPass,51,,1.0,Sim
411,2025-08-06 01:00:55,106.93,Educação,CP,2.0,,8341,99611105,Chip,54,,,Sim
412,2025-05-12 19:23:26,231.92,Saúde,CNP,,,6408,81019652,Recurring,36,,,Sim
413,2023-11-29 22:15:32,1019.39,Tecnologia,CP,,Google Pay,6038,20770184,Swiped,59,,,Sim
414,2025-10-27 22:52:45,819.92,Educação,CP,8.0,,3561,90125468,PayPass,51,,,Sim
415,2025-11-15 02:44:47,499.27,Entretenimento,CP,9.0,Google Pay,6416,56367059,Swiped,59,,,Sim
416,2025-02-02 21:21:23,1115.05,Entretenimento,CP,12.0,,8114,63914589,PayPass,51,,0.0,Sim
417,2025-05-17 11:14:12,998.46,Varejo,CP,8.0,,6192,81425474,Swiped,59,,,Sim
418,2025-05-13 14:03:54,1038.45,Tecnologia,CP,6.0,,7221,85746025,PayPass,51,,,Sim
419,2023-08-21 08:15:32,878.25,Alimentação,CNP,,,1028,86108202,Mail Order,32,,,Sim
420,2023-07-20 14:06:58,892.8,Tecnologia,CP,,,6051,93560173,Chip,54,,,Sim
421,2025-06-18 04:34:28,668.18,Alimentação,CP,,,1875,27386167,PayPass,51,,,Sim
422,2023-07-01 12:52:49,1147.97,Varejo,CP,,,1416,56706353,Swiped,59,,,Sim
423,2025-01-09 11:25:05,927.42,Saúde,CP,,,9563,22776516,Swiped,59,,,Sim
424,2025-02-28 16:26:47,1045.28,Tecnologia,CP,,,1350,62809263,Chip,54,,,Sim
425,2025-01-28 15:55:10,832.99,Varejo,CP,,,1841,31545202,PayPass,51,,,Sim
426,2023-12-27 20:38:28,214.61,Saúde,CP,,,5045,85522710,Chip,54,,,Sim
427,2025-10-16 16:37:27,1074.84,Varejo,CP,1.0,,2976,50895895,PayPass,51,,,Sim
428,2025-06-14 18:17:28,511.11,Alimentação,CP,3.0,,8485,62298178,Chip,54,,,Sim
429,2025-02-23 00:26:14,1091.15,Alimentação,CP,,,2403,51131079,Swiped,59,,,Sim
430,2023-05-25 15:14:25,676.99,Alimentação,CP,,,6513,91784421,PayPass,51,,,Sim
431,2023-05-27 21:41:54,1129.1,Saúde,CNP,,,6553,35983753,Phone Order,35,0.0,,Sim
432,2023-08-13 21:24:27,834.88,Tecnologia,CNP,,,4983,71722486,Phone Order,35,,,Sim
433,2025-03-01 12:21:35,401.35,Entretenimento,CP,,,3503,54848800,PayPass,51,,,Sim
434,2025-07-27 10:44:14,783.39,Varejo,CP,2.0,,4802,72227520,Swiped,59,,1.0,Sim
435,2023-03-02 05:32:59,558.77,Alimentação,CP,7.0,Apple Pay,5947,94888438,Chip,54,,,Sim
436,2025-01-28 03:23:02,983.58,Alimentação,CNP,,,9774,57726445,Phone Order,35,,,Sim
437,2025-02-16 15:48:52,681.34,Alimentação,CNP,,,2135,47125918,MasterPass,39,,,Sim
438,2025-03-30 15:53:40,359.34,Alimentação,CP,,Apple Pay,1359,48273387,PayPass,51,,,Sim
439,2025-08-06 15:57:11,453.68,Alimentação,CP,,Apple Pay,5929,89319842,PayPass,51,,1.0,Sim
440,2023-09-06 17:23:39,425.9,Varejo,CP,5.0,,2334,45967307,Chip,54,,,Sim
441,2023-12-12 05:33:01,763.94,Educação,CNP,,,7224,65790876,MasterPass,39,,,Sim
442,2025-04-09 00:13:53,63.47,Alimentação,CP,1.0,,1698,39373038,PayPass,51,,,Sim
443,2025-07-13 00:09:12,1131.15,Tecnologia,CP,,,8138,31281006,Swiped,59,,,Sim
444,2025-01-26 17:05:57,568.03,Varejo,CP,,Samsung Pay,2216,31727028,PayPass,51,,,Sim
445,2025-03-06 04:33:21,797.7,Varejo,CP,,,8313,19012386,PayPass,51,,0.0,Sim
446,2023-08-01 19:38:47,899.73,Varejo,CP,7.0,,7518,72253303,Swiped,59,,0.0,Sim
447,2023-12-23 20:28:00,849.29,Tecnologia,CP,9.0,,7023,82858253,Swiped,59,,0.0,Sim
448,2025-02-15 09:45:22,281.87,Alimentação,CP,,,8137,83901468,Swiped,59,,,Sim
449,2023-06-09 01:18:59,515.06,Tecnologia,CP,,,9099,64532384,Swiped,59,,,Sim
450,2023-12-12 00:45:43,990.44,Alimentação,CNP,,,2820,10848728,Phone Order,35,,,Sim
451,2025-11-24 14:30:03,527.02,Saúde,CP,,,3239,71467355,PayPass,51,,,Sim
452,2023-07-16 10:51:32,647.35,Tecnologia,CNP,,,4779,34087070,Mail Order,32,,,Sim
453,2023-09-23 21:37:30,210.03,Tecnologia,CNP,,,2409,92050646,Mail Order,32,,,Sim
454,2025-09-03 09:40:08,95.29,Varejo,CNP,,,9928,83310724,eCommerce,38,,,Sim
455,2025-02-28 23:16:13,1001.67,Varejo,CNP,,,8177,35469847,MasterPass,39,0.0,,Sim
456,2023-10-29 12:27:22,871.03,Varejo,CNP,,,9002,61891333,Recurring,36,,,Sim
457,2025-04-12 22:24:04,906.17,Alimentação,CNP,,,9440,99644155,Mail Order,32,,,Sim
458,2023-07-19 20:49:38,272.66,Alimentação,CP,,,9868,31254560,Swiped,59,,,Sim
459,2023-12-07 07:22:49,12.23,Entretenimento,CNP,,,8494,55065693,Recurring,36,,,Sim
460,2025-02-23 07:23:59,568.96,Entretenimento,CP,,,8183,33603430,Chip,54,,,Sim
461,2023-05-08 17:02:20,573.34,Varejo,CP,,,7628,12357427,PayPass,51,,,Sim
462,2025-11-18 10:35:53,1141.7,Alimentação,CP,,,9725,50300048,PayPass,51,,0.0,Sim
463,2023-03-12 22:49:00,1138.98,Varejo,CP,10.0,,8227,23578294,PayPass,51,,0.0,Sim
464,2025-11-16 19:43:33,194.31,Alimentação,CP,,,5453,68314824,PayPass,51,,,Sim
465,2025-03-07 13:30:27,184.22,Alimentação,CNP,,,9292,14524465,MasterPass,39,0.0,,Sim
466,2023-08-07 06:16:02,618.71,Varejo,CNP,,,1146,18160108,Mail Order,32,,,Sim
467,2023-02-11 18:04:50,671.61,Varejo,CNP,,,5243,41082661,Recurring,36,,,Sim
468,2025-05-28 21:02:24,1008.88,Varejo,CP,,,3970,53371194,Swiped,59,,,Sim
469,2023-09-06 16:54:18,242.42,Entretenimento,CNP,,,9774,76686474,eCommerce,38,,,Sim
470,2023-08-17 10:39:10,221.8,Varejo,CP,1.0,Google Pay,4557,63268340,Swiped,59,,,Sim
471,2025-09-19 16:03:11,369.58,Tecnologia,CP,,,6513,91784421,PayPass,51,,,Sim
472,2025-05-12 23:41:02,98.15,Varejo,CP,,,9998,81375948,Chip,54,,,Sim
473,2025-07-30 17:59:59,605.28,Alimentação,CP,,,6752,45318089,Swiped,59,,,Sim
474,2025-03-10 11:17:06,684.14,Varejo,CP,,,4828,49264947,PayPass,51,,,Sim
475,2025-06-09 12:33:55,739.26,Varejo,CP,2.0,,4118,13764413,PayPass,51,,,Sim
476,2025-12-27 07:13:16,442.56,Alimentação,CNP,,,5957,96199220,MasterPass,39,0.0,,Sim
477,2023-12-29 04:40:08,613.48,Varejo,CNP,,,1902,43958243,eCommerce,38,,,Sim
478,2025-09-09 00:12:28,14.08,Tecnologia,CP,,,7412,48484511,PayPass,51,,,Sim
479,2025-09-25 01:27:55,686.59,Alimentação,CNP,,,4117,94070388,Recurring,36,1.0,,Sim
480,2025-01-05 22:07:02,858.14,Varejo,CP,,,6553,35983753,Chip,54,,,Sim
481,2023-01-14 22:38:00,346.56,Varejo,CP,,,4467,15141444,Chip,54,,,Sim
482,2023-06-21 22:19:09,626.9,Saúde,CNP,,,9820,94574594,MasterPass,39,,,Sim
483,2023-04-23 06:30:38,1124.29,Alimentação,CP,,,6265,78953982,PayPass,51,,1.0,Sim
484,2023-10-20 23:05:45,688.65,Alimentação,CP,,,6362,83437159,PayPass,51,,1.0,Sim
485,2023-05-24 04:10:15,771.52,Varejo,CP,,,3785,61676141,Chip,54,,,Sim
486,2023-10-20 16:38:39,636.35,Tecnologia,CNP,,,4290,73317554,Mail Order,32,,,Sim
487,2023-01-26 20:23:57,798.84,Varejo,CP,,,6485,92998626,Swiped,59,,,Sim
488,2023-05-24 10:29:19,649.42,Tecnologia,CP,,,7055,32531137,PayPass,51,,,Sim
489,2023-05-06 06:01:57,421.11,Varejo,CNP,,,1889,35824368,Recurring,36,,,Sim
490,2023-11-22 09:15:37,1083.2,Varejo,CP,,,5848,63138451,Swiped,59,,,Sim
491,2025-06-04 17:03:25,366.8,Entretenimento,CNP,,,9223,54358630,MasterPass,39,,,Sim
492,2023-10-28 04:23:58,749.89,Tecnologia,CNP,,,2906,46240910,Phone Order,35,,,Sim
493,2023-10-18 14:24:07,881.84,Tecnologia,CP,12.0,,3456,81927775,Chip,54,,1.0,Sim
494,2023-01-15 11:41:01,28.74,Alimentação,CP,,Google Pay,8430,84840958,Swiped,59,,,Sim
495,2025-10-24 09:43:28,1188.81,Educação,CP,6.0,,3564,45398629,PayPass,51,,,Sim
496,2023-08-12 21:03:11,113.39,Tecnologia,CNP,,,9551,32290287,eCommerce,38,,,Sim
497,2025-08-17 01:30:35,1002.53,Alimentação,CP,1.0,,2387,88733663,Swiped,59,,0.0,Sim
498,2025-02-06 06:12:44,761.34,Varejo,CNP,,,4435,50523387,Phone Order,35,,,Sim
499,2023-10-15 01:47:47,827.08,Tecnologia,CP,,,9526,71395444,PayPass,51,,,Sim
500,2023-02-13 05:56:02,506.32,Saúde,CP,8.0,,6514,67785853,Swiped,59,,,Sim
501,2023-01-12 02:12:58,207.26,Alimentação,CP,12.0,,5198,46660893,PayPass,51,,1.0,Sim
502,2025-08-13 19:42:31,1101.0,Tecnologia,CP,8.0,,3612,47639751,Swiped,59,,,Sim
503,2023-07-01 03:08:49,1097.6,Tecnologia,CP,1.0,,9303,25120330,PayPass,51,,,Sim
504,2025-05-01 12:18:10,725.55,Varejo,CP,,,5195,68002248,Swiped,59,,0.0,Sim
505,2025-05-15 20:31:58,1111.71,Tecnologia,CNP,,,9607,61544094,eCommerce,38,1.0,,Sim
506,2025-12-15 07:12:46,664.29,Varejo,CP,,,9492,91856942,Chip,54,,,Sim
507,2025-08-06 12:09:18,135.91,Tecnologia,CP,,,9964,82435107,Chip,54,,,Sim
508,2025-03-16 16:54:52,907.31,Alimentação,CP,4.0,,3597,31761062,Swiped,59,,,Sim
509,2025-07-26 09:12:43,1167.48,Entretenimento,CNP,,,1558,93095295,MasterPass,39,0.0,,Sim
510,2025-05-18 19:26:19,1141.55,Varejo,CP,5.0,,9310,36825659,PayPass,51,,,Sim
511,2025-01-29 06:58:24,23.2,Educação,CP,,,2409,92050646,Chip,54,,,Sim
512,2025-01-28 18:14:10,1077.77,Alimentação,CP,,Samsung Pay,3547,71668578,Chip,54,,,Sim
513,2025-02-03 10:45:50,6.13,Tecnologia,CP,6.0,,6895,62173489,Swiped,59,,,Sim
514,2025-03-17 05:31:28,507.97,Varejo,CNP,,,6987,59232899,Phone Order,35,,,Sim
515,2025-05-13 06:09:35,401.78,Alimentação,CNP,,,4564,31737157,MasterPass,39,1.0,,Sim
516,2025-03-24 10:57:17,49.26,Alimentação,CNP,,,4714,19844441,MasterPass,39,,,Sim
517,2025-01-23 15:36:52,1166.91,Varejo,CP,,,4716,56491773,PayPass,51,,,Sim
518,2025-05-25 13:41:37,744.51,Educação,CP,,,9884,99730664,Chip,54,,,Sim
519,2025-01-07 23:27:34,258.38,Alimentação,CP,6.0,,2457,29550564,Swiped,59,,,Sim
520,2023-03-22 15:31:45,804.54,Saúde,CNP,,,1589,13336137,MasterPass,39,,,Sim
521,2025-08-17 18:02:24,570.77,Alimentação,CP,9.0,,3223,41358728,Chip,54,,1.0,Sim
522,2025-01-11 01:47:51,1078.28,Varejo,CP,,,8144,32394990,Chip,54,,,Sim
523,2023-09-20 10:41:44,579.1,Entretenimento,CP,9.0,Apple Pay,7763,42419392,Chip,54,,,Sim
524,2025-01-27 05:14:28,583.45,Saúde,CP,2.0,,6951,87283233,Chip,54,,1.0,Sim
525,2023-06-13 10:27:43,249.86,Alimentação,CP,4.0,,8137,73212653,Swiped,59,,,Sim
526,2025-12-09 16:05:47,118.04,Entretenimento,CP,,,9072,87884499,Swiped,59,,,Sim
527,2023-06-04 02:01:26,1117.55,Tecnologia,CNP,,,7429,47471287,Mail Order,32,1.0,,Sim
528,2023-10-23 23:55:37,1129.13,Alimentação,CP,3.0,,4294,45798586,PayPass,51,,,Sim
